"","time","2.5%","50%","97.5%"
"1",42,0.862431102595023,3.27562126498384,45.967470941182
"2",47,0.862431102595023,3.27562126498384,45.967470941182
"3",53,0.862431102595023,3.27562126498384,45.967470941182
"4",59,0.862431102595023,3.27562126498384,45.967470941182
"5",85,0.862431102595023,3.27562126498384,45.967470941182
"6",96,0.862431102595023,3.27562126498384,45.967470941182
"7",97,0.862431102595023,3.27562126498384,45.967470941182
"8",109,0.862431102595023,3.27562126498384,45.967470941182
"9",140,0.862431102595023,3.27562126498384,45.967470941182
"10",146,0.862431102595023,3.27562126498384,45.967470941182
"11",157,0.862431102595023,3.27562126498384,45.967470941182
"12",159,0.862431102595023,3.27562126498384,45.967470941182
"13",205,0.862431102595023,3.27562126498384,45.967470941182
"14",214,0.862431102595023,3.27562126498384,45.967470941182
"15",216,0.862431102595023,3.27562126498384,45.967470941182
"16",224,0.862431102595023,3.27562126498384,45.967470941182
"17",256,0.862431102595023,3.27562126498384,45.967470941182
"18",266,0.862431102595023,3.27562126498384,45.967470941182
"19",271,0.862431102595023,3.27562126498384,45.967470941182
"20",276,0.862431102595023,3.27562126498384,45.967470941182
"21",328,0.862431102595023,3.27562126498384,45.967470941182
"22",336,0.862431102595023,3.27562126498384,45.967470941182
"23",338,0.862431102595023,3.27562126498384,45.967470941182
"24",340,0.862431102595023,3.27562126498384,45.967470941182
"25",364,0.862431102595023,3.27562126498384,45.967470941182
"26",374,0.862431102595023,3.27562126498384,45.967470941182
"27",375,0.862431102595023,3.27562126498384,45.967470941182
"28",382,0.862431102595023,3.27562126498384,45.967470941182
"29",432,0.862431102595023,3.27562126498384,45.967470941182
"30",444,0.862431102595023,3.27562126498384,45.967470941182
"31",453,0.862431102595023,3.27562126498384,45.967470941182
"32",464,0.862431102595023,3.27562126498384,45.967470941182
"33",510,0.862431102595023,3.27562126498384,45.967470941182
"34",513,0.862431102595023,3.27562126498384,45.967470941182
"35",528,0.862431102595023,3.27562126498384,45.9674709411817
"36",565,0.862431102595023,3.27562126498384,45.967470941182
"37",580,0.862431102595023,3.27562126498384,45.967470941182
"38",581,0.862431102595023,3.27562126498384,45.967470941182
"39",587,0.862431102595023,3.27562126498384,45.967470941182
"40",628,0.862431102595023,3.27562126498384,45.967470941182
"41",629,0.862431102595023,3.27562126498384,45.967470941182
"42",639,0.862431102595023,3.27562126498384,45.967470941182
"43",644,0.862431102595023,3.27562126498384,45.967470941182
"44",680,0.862431102595023,3.27562126498384,45.967470941182
"45",686,0.862431102595023,3.27562126498384,45.967470941182
"46",699,0.862431102595023,3.27562126498384,45.967470941182
"47",715,0.862431102595023,3.27562126498384,45.967470941182
"48",768,0.862431102595023,3.27562126498384,45.967470941182
"49",780,0.862431102595023,3.27562126498384,45.967470941182
"50",786,0.862431102595023,3.27562126498384,45.967470941182
"51",850,0.862431102595023,3.27562126498384,45.967470941182
"52",980,0.862431102595023,3.27562126498384,45.967470941182
"53",997,0.862431102595023,3.27562126498384,45.967470941182
"54",1014,0.862431102595023,3.27562126498384,45.967470941182
"55",1052,0.862431102595023,3.27562126498384,45.967470941182
"56",1134,0.862431102595023,3.27562126498384,45.967470941182
"57",1176,0.862431102595023,3.27562126498384,45.967470941182
"58",1188,0.862431102595023,3.27562126498384,45.967470941182
"59",1226,0.862431102595023,3.27562126498384,45.967470941182
"60",1348,0.862431102595023,3.27562126498384,45.967470941182
"61",1356,0.862431102595023,3.27562126498384,45.967470941182
"62",1377,0.862431102595023,3.27562126498384,45.967470941182
"63",1389,0.862431102595023,3.27562126498384,45.967470941182
"64",1519,0.862431102595023,3.27562126498384,45.967470941182
"65",1526,0.862431102595023,3.27562126498384,45.967470941182
"66",1564,0.862431102595023,3.27562126498384,45.967470941182
"67",1592,0.862431102595023,3.27562126498384,45.967470941182
"68",1676,0.862431102595023,3.27562126498384,45.967470941182
"69",1721,0.862431102595023,3.27562126498384,45.967470941182
"70",1755,0.862431102595023,3.27562126498384,45.967470941182
"71",1806,0.862431102595023,3.27562126498384,45.967470941182
"72",1823,0.862431102595023,3.27562126498384,45.967470941182
"73",1841,0.862431102595023,3.27562126498384,45.967470941182
"74",1848,0.862431102595023,3.27562126498384,45.967470941182
